ID,ZONAS VIBRA,DIRECCION,Latitud,Longitud,dist_zona1,dist_zona2,dist_zona3,dist_zona4,dist_zona5,dist_zona6,dist_zona7,dist_zona8,dist_zona9,dist_zona10,dist_zona11,dist_zona12,dist_zona13,dist_zona14,dist_zona15,dist_zona16,dist_zona17,dist_zona18,dist_zona19,dist_zona20,dist_zona21,dist_zona22,dist_zona23,dist_zona24,dist_zona25,dist_zona26,dist_zona27,dist_zona28,dist_zona29,dist_zona30,dist_zona31,dist_zona32,dist_zona33,dist_zona34,dist_zona35,dist_zona36,dist_zona37,dist_zona38,dist_zona39,dist_zona40,dist_zona41,dist_zona42,dist_zona43,dist_zona44,dist_zona45,dist_zona46,dist_zona47,dist_zona48,dist_zona49,dist_zona50,dist_zona51,dist_zona52,dist_zona53,dist_zona54,dist_zona55,dist_zona56,dist_zona57,dist_zona58,dist_zona59,dist_zona60,dist_zona61,dist_zona62,dist_zona63,dist_zona64,dist_zona65,dist_zona66,dist_zona67,dist_zona68,dist_zona69,dist_zona70,dist_zona71,dist_zona72,dist_zona73,dist_zona74,dist_zona75,dist_zona76,dist_zona77,dist_zona78,dist_zona79,dist_zona80,dist_zona81,dist_zona82,dist_zona83,dist_zona84,dist_zona85,dist_zona86,dist_zona87,dist_zona88,dist_zona89,dist_zona90,dist_zona91,dist_zona92,dist_zona93,dist_zona94,dist_zona95,dist_zona96,dist_zona97,dist_zona98,dist_zona99,dist_zona100,dist_zona101,dist_zona102,dist_zona103,dist_zona104,dist_zona105,dist_zona106,dist_zona107,dist_zona108,dist_zona109,dist_zona110,dist_zona111,dist_zona112,dist_zona113,dist_zona114,dist_zona115,dist_zona116,dist_zona117,dist_zona118,dist_zona119,dist_zona120,dist_zona121,dist_zona122,dist_zona123,dist_zona124,dist_zona125,dist_zona126,dist_zona127,dist_zona128,dist_zona129,dist_zona130,dist_zona131,dist_zona132,dist_zona133,dist_zona134,dist_zona135,dist_zona136,dist_zona137,dist_zona138,dist_zona139,dist_zona140,dist_zona141,dist_zona142,dist_zona143,dist_zona144,dist_zona145,dist_zona146,dist_zona147,dist_zona148,dist_zona149,dist_zona150
135,SECTOR LA VEGA - VEREDA LA FLOR,Vereda La Flor,4.48211,-75.10727,15176.07765,14997.02604,16006.242,15792.93628,15435.58027,15625.11996,16113.74183,15278.98287,15416.56175,14626.44215,14629.20165,15360.7415,15352.96958,15501.56043,15722.28266,15539.87676,15374.45258,13250.65391,13870.2046,14020.68245,11952.65979,12627.04117,12054.12769,10304.92399,11442.54165,11079.7561,10624.71508,10888.51587,10787.32688,11099.34797,11588.29313,5547.406684,5545.370905,5065.690075,4054.463618,3893.321323,4134.506201,4551.258488,3856.147645,4036.057119,7180.437319,6629.581564,4520.527584,6931.660224,7776.978059,8562.819001,9283.229066,9091.972436,14386.02906,16690.93376,8455.762379,9134.770973,10062.16136,11441.67658,9584.892577,9928.996858,11150.40525,10884.33051,10307.52676,10956.94595,10508.56908,14416.28474,13859.81506,13162.75419,13454.17937,13978.12641,14185.25349,15357.80361,15097.97088,15270.16966,15246.18501,6426.811949,13461.3576,13924.41162,13514.9279,15270.16966,15739.91245,14533.71484,15424.969,15734.60186,15578.54993,15711.31488,15712.37022,16228.69789,16148.92109,15446.75818,16524.73686,15949.88096,17568.8882,17537.93227,18992.54639,34392.62814,31039.82263,23869.32118,17425.4885,21979.52429,27134.7973,33767.99932,38041.21133,34180.81675,24201.48382,33768.50232,14147.70661,18910.82567,23077.21705,19843.72402,21529.19687,19798.2502,18983.05191,17042.50795,15336.91038,10312.23508,14715.60194,16338.65669,5777.548808,5772.072814,19110.68531,7405.586763,16299.55903,20389.60943,20469.27738,6455.330101,16834.44614,13018.99315,13058.96184,21001.3654,3835.6174,15866.91581,4196.068587,398.8555255,19503.43824,25181.00564,7189.11351,18983.05191,0,41678.37822,45549.6578,21226.4197,22319.18309,14755.74802,16148.94488,7499.530317,17601.67528,24346.37568,22029.58248,21673.51657,13746.49562,15008.09856,5256.153822,8418.548321
136,SAN BERNARDO PARQUE PRINCIPAL,Parque Principal,4.2946,-75.433,27284.4826,27143.98907,26454.7642,26634.48961,26810.80701,26833.19368,26559.37227,27018.69703,26978.31764,27492.85385,27391.31632,26834.20766,26868.43407,27068.12006,27255.85651,27200.85636,27620.97825,28827.74351,28279.66976,28110.45452,29949.38397,29363.39202,29887.70858,31441.06456,30331.41411,30710.86779,31101.19188,31402.12085,31412.8439,31046.36198,30442.81879,36248.05645,36231.1815,36762.16306,37988.0075,38116.45118,37840.38068,37402.36901,38201.55423,37835.03023,34498.00863,35075.09867,37368.24809,34753.89746,34094.98942,33115.56383,32408.6341,32638.29834,31042.90697,28210.49373,33249.91725,34444.67708,34097.84884,30252.89175,33521.22158,33151.28979,30540.61527,30808.46712,32676.20539,30727.43735,31274.05825,27454.9011,28082.54157,28631.08086,28295.30523,27968.09193,27547.48532,26433.93774,26673.98518,26568.9258,26593.73664,36506.56397,28286.8272,27814.94689,28212.9373,26568.9258,26164.59986,27290.64347,26634.19594,26306.19,26447.96847,26514.93789,26128.83964,25691.16324,26040.2144,26985.12122,25475.99927,26070.84822,24493.39166,24260.16722,22873.82597,7827.700422,11367.6789,18144.6258,25773.45601,19942.13537,19920.13146,25070.60504,26117.90196,30001.43084,21133.66695,25081.66521,30709.31127,27090.43856,28851.42743,27055.84227,27989.873,26993.40353,25709.60682,26929.59755,29811.86117,31434.89061,27598.84566,27875.17149,45630.33513,45622.40538,26308.43793,48088.63503,26810.40439,21837.24944,21296.00938,47546.52933,39123.01079,29883.29733,30599.96089,28960.01573,40638.14117,26463.70892,38611.82619,42071.22916,22468.52003,16711.30456,34505.99424,25709.60682,41678.37822,0,19149.59066,42686.52638,44241.60378,31921.32413,25978.90038,48177.01614,30377.71533,40120.94759,27363.81221,28098.85238,27949.41487,26862.22429,45648.13513,40488.09679
137,VEREDA LA MARIA EL SALADO Y DEMAS VEREDAS,Vereda La Maria,4.44634,-75.516136,30720.00608,31155.47426,29965.59047,30182.97269,30656.58447,30312.62147,29733.59656,30750.17104,30547.68287,31509.19353,31630.0998,30774.48031,30754.56842,30354.07584,29965.64661,30229.81099,30289.42184,32786.66692,32154.52999,32038.05243,34178.86299,33450.49314,34029.37361,35974.64387,34891.22738,35168.21197,35765.06878,34807.16936,34951.7179,34696.25108,34344.66453,41181.0757,41125.07599,41671.34906,42950.47545,43018.58574,42759.32973,42381.04823,43134.87888,42624.12423,39137.07936,39915.8167,42267.0503,39514.17171,39562.19749,37947.13213,37567.9537,37975.17557,40333.22362,38093.14092,38371.02617,41510.02162,41644.80523,35228.28014,40493.20217,40201.4648,35507.36191,35720.8605,39771.00599,35742.99481,37040.28489,32068.96123,32423.54175,33336.78322,33227.51605,32313.34046,32676.96385,31469.09542,31753.09925,31410.74851,31429.0722,42552.40159,33226.30865,32868.07362,33266.24902,31410.74851,30863.24121,32076.14735,30878.89224,30634.69491,30791.14853,30431.07308,31030.70869,30416.09812,30084.40063,30493.21196,30016.02301,30478.02161,29028.2473,29642.36117,28257.77843,17982.10595,18873.87514,24143.9155,35022.30462,25775.09162,18437.93797,14398.79399,12076.26279,18020.04346,33772.71275,14405.76019,31585.63734,38058.55003,24387.26651,25997.07684,25043.15859,26017.58278,26566.62275,28514.27288,30394.30386,35964.62305,35248.14797,37369.37556,50851.50241,50844.26731,26480.07017,49934.46293,29378.2866,26433.7532,27456.83857,49843.34193,49764.17628,32573.27517,32501.68849,25879.73102,43017.7159,30194.46771,41536.29997,45935.29716,27592.55994,23561.85181,39375.41492,26566.62275,45549.6578,19149.59066,0,54389.06766,56057.17609,41606.97957,33731.82349,50003.29844,41268.07742,32890.18937,24401.46853,24987.71512,33266.44239,31561.40342,47757.9091,40810.02342
138,ALTOS DE GUALANDAY,Casa 14 A Vereda Buenos Aires,4.299446,-75.048497,26710.09746,25889.93378,27089.38648,26921.89234,26354.76601,26908.37945,27541.3825,26404.68134,26681.70116,25667.70105,25377.99082,26193.832,26256.43783,27070.46007,27865.69829,27396.30351,27734.80537,24976.98815,25428.46616,25440.96885,23895.69958,24461.72989,24081.28898,22568.56288,23109.30972,23085.87475,22507.71711,24642.77029,24395.51628,24363.57363,24209.85466,19739.94455,19829.27898,19629.22572,19177.15742,19282.04915,19310.82331,19292.41693,19192.15358,19601.65915,20984.01676,20349.14568,19478.19083,20637.58944,19479.70223,21192.43308,20906.94553,20449.83414,14500.65093,16352.12234,20564.77488,16038.18181,15267.12748,22422.49791,16768.14626,16841.93803,22272.46087,22218.73857,17058.31027,22079.4471,20405.9636,24743.63358,24786.73688,23852.67861,23691.33168,24849.99979,23866.03103,24778.19528,24543.51263,24979.22037,24972.15371,17229.0063,23684.89802,23808.78257,23547.18696,24979.22037,25474.18129,24580.50766,25851.35861,25938.4233,25822.33164,26431.95597,25193.23913,25764.09656,26543.26412,26773.04117,26187.36172,25976.85457,26893.06528,25879.42389,26973.51598,37954.88656,35873.02927,30352.40478,19448.25215,28904.53963,37618.7851,46880.89687,51040.93661,49157.8547,21666.21197,46885.88868,29363.4435,16387.17872,38327.96346,33720.43245,36243.93605,33619.87631,31472.32006,29778.95804,30163.8874,22578.74738,19933.42793,17143.83646,18269.44978,18266.34228,32197.29575,26934.79536,28329.75077,28823.28295,27319.40755,25733.62458,5211.390224,26583.07035,27637.67024,36226.57283,24616.82344,26747.78818,23555.19513,21243.52226,27639.57078,30830.91876,20513.28202,31472.32006,21226.4197,42686.52638,54389.06766,0,1671.752252,13118.89432,21172.95849,27006.17657,13124.25754,43738.02659,36425.50087,36462.10925,23295.60302,25000.08319,25717.54335,29036.50852
139,BRICEÑO,Vereda Brice??óo,4.29397,-75.03446,28318.57909,27504.72916,28709.67472,28540.11265,27972.77255,28523.49304,29158.2142,28019.04137,28295.45107,27277.59288,26991.24921,27812.24185,27873.98363,28681.04058,29470.11684,29003.36328,29333.43642,26564.76765,27024.9182,27040.63933,25464.57078,26040.82072,25650.49954,24106.78774,24673.89968,24640.74056,24056.03008,26170.41534,25923.9814,25902.03368,25764.6982,21117.45117,21207.13378,20982.8225,20469.67694,20567.51996,20610.92069,20615.32305,20473.15394,20901.51525,22429.41852,21775.04034,20802.27709,22074.91601,20952.3795,22687.47137,22428.26452,21967.52386,16156.4332,18023.87048,22060.00685,17539.80733,16798.90392,23994.24333,18298.2999,18385.88218,23837.879,23777.35744,18617.02075,23641.39988,21967.8149,26359.46978,26390.65099,25451.54562,25298.1966,26455.73187,25485.93022,26410.7251,26173.75002,26608.46181,26601.04799,18611.45583,25291.97837,25424.15109,25156.72542,26608.46181,27106.74019,26200.25048,27474.71607,27566.39916,27448.74985,28054.28412,26827.89156,27401.81451,28172.19328,28386.27113,27825.82773,27608.1202,28540.24494,27533.60592,28635.40803,39585.22768,37526.87045,32024.05965,21119.97299,30575.565,39282.12526,48527.45792,52693.62186,50771.85161,23263.37075,48532.38976,30897.43698,18044.79538,39909.1618,35319.41699,37832.34716,35219.71981,33090.99061,31383.29402,31716.39869,24117.07909,21585.67506,18814.77594,19027.51046,19024.99594,33807.12876,27754.12491,29939.84647,30486.68585,28989.0118,26554.1246,6787.735061,28140.67316,29176.153,37800.58191,25798.70236,28369.44056,24824.34417,22312.92467,29302.17887,32500.10972,21961.33706,33090.99061,22319.18309,44241.60378,56057.17609,1671.752252,0,14777.92248,22835.95904,27822.09879,14790.46718,45143.62226,38022.85246,38049.38382,24912.13241,26624.50593,26651.47168,30268.89754
140,VEREDA APARCO I.E. FERNANDO VILLALOBOS ARANGO,Vereda Aparco,4.356494,-75.15212,13890.39534,13024.81509,14168.16737,14018.41357,13457.97679,14030.32465,14643.93165,13537.83658,13817.19544,12848.3936,12532.27317,13295.19768,13364.36512,14228.74313,15067.97166,14581.11686,14989.10712,12383.82216,12739.02808,12720.20137,11539.06955,11973.54419,11713.88158,10643.31729,10835.04083,10927.75736,10461.82679,12720.94272,12477.31229,12332.14434,11998.7969,10294.72944,10360.20672,10518.35809,10947.72404,11111.44371,10952.65104,10653.8818,11100.11066,11172.86924,10421.40648,10146.69011,10778.39292,10234.99717,8790.57286,9946.659802,9340.954801,8984.384441,1397.152692,3742.260102,9393.729889,5789.269117,4774.849404,10095.70887,5777.052358,5586.245927,10030.04585,10063.01838,5487.914262,9890.536052,8334.68297,11882.84465,12036.61863,11171.99243,10932.62347,12081.33768,10979.82816,11779.48002,11563.65542,12003.92689,11999.5845,8407.584706,10924.1582,10965.23979,10764.57212,12003.92689,12471.24616,11687.0712,12915.55102,12966.26134,12862.78139,13499.73353,12177.05142,12725.11968,13560.44858,13911.99167,13142.27497,12980.40596,13801.03646,12765.14982,13859.27761,26082.3681,23551.07554,17465.02981,6634.899217,15906.96668,24508.07413,33781.10509,37926.53217,36206.11165,11301.16087,33786.27208,17199.27996,5098.250485,25629.66381,20916.75112,23504.20575,20810.32729,18536.99814,16963.10959,17802.81086,10651.49758,6829.661987,4286.74334,15833.92902,15826.59229,19321.70609,22113.86104,15479.9026,15713.98,14278.70465,21076.4052,8189.325902,14257.98803,15477.68579,23599.35801,16587.89851,13818.46577,14732.03255,15012.80712,14527.46307,18109.55763,9988.037077,18536.99814,14755.74802,31921.32413,41606.97957,13118.89432,14777.92248,0,8064.614772,22206.36414,2848.982808,32440.70198,23617.99672,23729.6098,10449.00992,12062.84572,20007.25297,19991.55083
141,VEREDA MARTINICA MEDIA ALTA,Vereda Martinica,4.3873281,-75.2179625,6967.523575,6074.890876,6919.067551,6836.320949,6353.472485,6923.062796,7425.73721,6517.427697,6772.256804,6069.801455,5720.199719,6203.255729,6285.452803,7206.143955,8081.649711,7595.710715,8141.721922,6363.397896,6368.667992,6262.689237,6400.059514,6349.393679,6487.298327,6899.140071,6182.099551,6521.034414,6535.698282,8175.185472,8016.398829,7682.403458,7058.274106,10601.69094,10604.01181,11089.97592,12225.07068,12368.42157,12100.37165,11663.66001,12438.44909,12145.00814,9197.483996,9579.946141,11662.13511,9342.426873,8373.91885,7896.400009,7070.844405,7142.890173,6708.541194,5194.395696,7807.457853,8520.784304,8317.485083,5654.966221,7564.711693,7201.14112,5846.64635,6080.488446,6725.47359,5919.558819,5701.149474,5137.689169,5632.79221,5228.588343,4801.350557,5607.986136,4346.262661,4503.081167,4403.919558,4797.223182,4804.774134,10540.97328,4788.380097,4507.222848,4601.855851,4797.223182,5094.122365,4860.070663,5742.860737,5657.925696,5611.292962,6276.650619,4774.640241,5174.254575,6161.241797,6867.032771,5537.363623,5580.146362,5962.742248,4814.758686,5802.127836,19249.6813,16299.56549,9649.431758,2661.534733,7956.762702,16446.16959,25803.81079,29908.41234,28465.88084,8888.278076,25809.36614,11302.48779,6578.576712,18371.90847,13603.14129,16230.16152,13489.0473,11028.38994,9793.435043,11486.14169,6898.997293,1647.593715,4266.413425,19661.60435,19653.66953,11917.66168,23186.38909,8325.938687,7650.809342,6282.626878,22429.93357,16234.32193,8488.832447,9830.254041,16505.3305,16093.83526,6574.703538,13941.4315,16522.78941,6466.704417,10517.47482,9058.227989,11028.38994,16148.94488,25978.90038,33731.82349,21172.95849,22835.95904,8064.614772,0,23280.03423,8664.845878,26740.68248,16227.60966,16461.7976,4143.718422,5000.013284,20769.99115,17781.12288
142,SAN JUAN DE LA CHINA LA ISABELLA,La Isabela,4.542125,-75.075797,21002.38639,21054.66734,21847.58169,21652.36917,21416.05279,21461.17246,21826.18543,21220.08578,21291.49559,20699.35131,20788.60595,21379.08748,21351.14976,21263.26049,21247.57519,21197.14494,20878.2208,19352.6472,19912.34367,20079.71089,18241.03259,18814.16331,18295.48346,16853.21906,17917.82084,17532.37572,17211.24291,16786.41766,16767.11539,17131.77383,17734.81966,12824.48008,12802.88522,12393.5372,11520.56484,11356.04013,11578.78706,11972.35124,11331.07598,11439.60868,14088.47479,13718.75236,11912.552,13938.92896,15024.28635,15424.52365,16228.72355,16137.21253,21879.92924,24179.81727,15472.65463,16633.40397,17551.67028,18102.54139,17072.03482,17410.22931,17831.98922,17564.51786,17775.25861,17676.66099,17578.90192,20728.43685,20095.26486,19584.77013,19945.95491,20209.39875,20700.26903,21765.10801,21535.96766,21616.7926,21591.91265,13925.47241,19955.43137,20429.53735,20048.50481,21616.7926,22012.67921,20902.47379,21553.25603,21880.09535,21735.7545,21709.76939,22054.74839,22485.93305,22179.47406,21297.16394,22708.07789,22113.62015,23707.28638,23925.86479,25303.36125,40649.83322,37182.24833,30087.55125,24773.28654,28249.80413,31960.19539,37078.02014,41176.27097,36522.57653,31598.34548,37076.42134,18606.79369,26406.7241,26148.73948,24027.52672,25075.54985,24014.33127,23890.52725,22130.36738,19763.46888,16858.01803,21949.63432,23803.03331,8815.054915,8816.945998,23752.19372,94.60784118,21773.23756,26443.92807,26888.86998,1273.511318,23257.43121,18500.75249,18080.03482,24331.3088,7543.832389,21792.89953,9579.521481,7210.124376,25723.46057,31486.82296,14225.31889,23890.52725,7499.530317,48177.01614,50003.29844,27006.17657,27822.09879,22206.36414,23280.03423,0,25055.33281,23985.96795,25684.02824,25162.87747,20360.15669,21319.18835,2537.884659,9328.475825
143,VEREDA LLANO DEL COMBEIMA,Vereda Llano,4.3327107,-75.1619885,15239.57086,14341.88033,15374.6978,15254.89845,14719.16806,15301.88295,15873.25689,14837.73797,15112.45623,14228.43025,13889.73866,14558.37103,14634.85435,15542.11378,16412.52745,15917.4995,16391.97697,14005.75558,14261.82453,14212.63347,13369.5874,13694.31932,13530.46904,12751.75238,12747.06425,12904.27597,12518.75219,14752.34517,14518.68533,14322.72498,13902.87124,13030.69416,13091.76937,13283.52767,13767.74164,13932.28208,13765.76086,13454.31208,13924.77955,13978.5697,12975.32237,12779.59126,13572.38211,12828.09091,11381.182,12343.99194,11658.70373,11355.24771,3484.223485,3480.023366,11837.57842,8583.482383,7587.183448,12007.68098,8461.777146,8225.273141,11997.70743,12079.31517,8048.096862,11896.27209,10488.08237,13242.59215,13521.65263,12759.74976,12450.31133,13544.74596,12338.43868,12920.90263,12749.24739,13183.14506,13183.92422,11235.54533,12439.97752,12381.70884,12262.62478,13183.14506,13582.13179,13008.9312,14133.80033,14121.64927,14043.34666,14707.01199,13268.73836,13747.10842,14679.95679,15209.19749,14137.25279,14089.5476,14626.08421,13474.18281,14342.19349,25029.99605,22790.31015,17293.7053,6495.592064,15943.2607,24851.02468,34379.32784,38420.13876,37130.18724,9340.483919,34385.27648,18985.89123,3344.648625,26914.07336,22149.18148,24771.45605,22037.66352,19634.84235,18245.93658,19457.25128,12758.63516,7878.563802,4398.570661,18557.69444,18550.51374,20491.01463,24962.82115,16752.83316,16123.81221,14435.69904,23924.67685,8821.059602,16019.21612,17306.026,24968.09399,19350.9251,15021.67909,17446.88707,17860.70517,14977.86842,17716.69394,12565.41036,19634.84235,17601.67528,30377.71533,41268.07742,13124.25754,14790.46718,2848.982808,8664.845878,25055.33281,0,34416.99498,24813.41496,25001.42535,11883.01559,13305.46937,22851.21613,22605.18231
144,EL SALTO,Vereda El Salto,4.621818703,-75.27683488,19820.92164,20690.64253,20050.63453,20074.65994,20478.18252,19946.58625,19567.25062,20286.69382,20055.3792,20672.22214,21021.27743,20614.12709,20530.78136,19635.22498,18792.90665,19248.99957,18666.32007,20540.6207,20412.66879,20502.30965,21049.64737,20767.10093,20891.58543,21798.46816,21676.35822,21541.42578,21981.6205,19722.88844,19965.18521,20125.66054,20516.48467,24032.33146,23942.51806,24194.4635,24855.64596,24784.34944,24692.42966,24622.80719,24892.54719,24408.10459,22780.41516,23391.62934,24435.04339,23113.64682,24342.67431,22754.23423,23211.73533,23623.94089,31202.94045,31367.25607,23369.32536,27838.59637,28728.82833,22418.03106,27266.05125,27288.6602,22447.5076,22392.27292,27205.29006,22569.46217,24107.42988,21607.8394,21163.63733,21778.97103,22143.18813,21171.42731,22440.53751,22293.22408,22355.14918,21990.30355,21979.25906,26533.58005,22154.9706,22323.59364,22342.50349,21990.30355,21798.13255,21882.5283,21083.96968,21239.11479,21246.94966,20616.28081,22104.75046,21878.5057,20862.53206,19965.92627,21638.231,21378.33627,21781.87824,22966.96894,23178.87611,32630.86459,29429.49361,25161.1097,29401.10238,24403.72515,20222.17618,18502.41711,21385.78201,15492.54405,34561.3151,18495.01638,15504.84158,33208.74486,11362.90405,14643.77396,12695.9995,14750.45845,17114.06249,17415.71116,15259.03215,21790.16665,26841.23237,30465.37016,29853.72877,29850.02458,16154.65139,23964.95039,18697.74032,22511.39314,24444.63173,24567.71212,38636.25475,18448.80858,17132.43532,11856.62468,20515.06875,20358.32217,20742.44094,24552.91237,22942.16696,26438.13896,23254.14688,17114.06249,24346.37568,40120.94759,32890.18937,43738.02659,45143.62226,32440.70198,26740.68248,23985.96795,34416.99498,0,13198.55057,12523.27161,22771.13042,21758.08017,22858.29515,16020.11445
145,VEREDA EL SECRETO,Vereda,4.505706067,-75.30437399,9739.071679,10593.87236,9466.757694,9606.267572,10162.75734,9588.148696,8980.901263,10080.33142,9800.969786,10784.12269,11091.18263,10325.58279,10255.18312,9392.385279,8569.918891,9048.642246,8690.71712,11468.5214,10997.97594,10984.70705,12647.61659,12021.40672,12461.8591,14214.14023,13454.64984,13555.34989,14177.11959,12368.89482,12589.23546,12491.64616,12458.91505,18743.66699,18667.13116,19148.4914,20302.76748,20321.99596,20104.76195,19814.43743,20445.80248,19897.77236,16800.02224,17602.94319,19659.16999,17206.1928,17815.45725,15989.4734,15975.6774,16447.01706,22230.77341,21389.33677,16569.42826,20802.47308,21370.25119,14087.66913,19910.0328,19758.67316,14274.96898,14375.51151,19472.14438,14488.79114,16141.96005,11738.2073,11643.40837,12572.82503,12744.02334,11584.2631,12638.71042,11904.62028,12093.95351,11654.8251,11656.31526,20768.54466,12751.0117,12663.19658,12895.99755,11654.8251,11234.04801,11930.95858,10719.54997,10702.93409,10790.98155,10137.51575,11545.81505,11072.54512,10134.97626,9706.361139,10693.74021,10725.27412,10354.31295,11586.45627,11237.0822,19680.48358,16351.65705,12133.61885,18745.9486,11668.78199,7617.575848,11739.53001,16024.50123,12834.22321,22562.16686,11740.1593,7982.086716,22729.87963,2236.991396,2706.945616,680.2485277,2810.364283,5201.768916,6661.206549,6851.998926,14203.25418,16960.20239,20449.9523,27688.82005,27682.39995,4322.535891,25618.9702,8138.36945,10052.14901,12113.78739,25610.25759,31235.15074,10128.1104,9426.078044,1653.016293,19018.76735,9819.330982,17848.82751,22386.83959,10802.51626,13328.99497,17176.05457,5201.768916,22029.58248,27363.81221,24401.46853,36425.50087,38022.85246,23617.99672,16227.60966,25684.02824,24813.41496,13198.55057,0,737.8177303,13180.00972,11567.3062,23527.54867,16425.66875
146,VEREDA PICO DE ORO,Vereda,4.51107,-75.30042,9839.587475,10713.04511,9628.21549,9754.768615,10301.73247,9721.574936,9132.6833,10203.70352,9925.028944,10881.24012,11198.82408,10464.08507,10390.73654,9506.355861,8661.638476,9149.163289,8752.406769,11485.3182,11043.72361,11041.96878,12616.79719,12014.02852,12430.49429,14132.67879,13419.81839,13499.97525,14114.79162,12234.30218,12461.0153,12384.9161,12391.26376,18540.49869,18462.22499,18932.81643,20065.49199,20079.01036,19867.89819,19589.37915,20202.95514,19653.86772,16624.29187,17422.77365,19430.42836,17030.04971,17693.22593,15864.11278,15888.81793,16361.07047,22348.35992,21598.0486,16454.2573,20747.49709,21345.09899,14072.73111,19873.37941,19734.9701,14247.86629,14335.43599,19462.9329,14456.20218,16120.05189,11849.37968,11712.89985,12623.13122,12817.68445,11660.32783,12755.44265,12080.54651,12256.89821,11820.69687,11820.66123,20618.19026,12825.29556,12764.38321,12977.0074,11820.69687,11422.66962,12054.69294,10874.604,10879.88007,10958.93903,10297.38551,11738.17782,11290.5674,10328.19558,9829.171091,10925.24863,10917.92293,10650.65383,11889.88273,11622.03586,20410.05116,17072.23296,12734.69924,19012.19396,12198.94022,8352.410505,12111.38985,16369.07074,12933.87677,23003.88424,12111.42796,7730.698282,22995.74559,1912.865812,2858.786614,232.0950197,2972.751081,5483.668783,6774.413379,6643.448675,14121.85462,17131.01824,20657.53793,27361.75748,27355.45132,4552.009389,25099.24803,8266.291422,10519.00612,12569.3912,25115.91771,31262.77944,10034.69012,9249.01425,937.1196611,18590.90582,9981.430006,17483.27388,22025.43022,11216.75193,13956.7791,17012.26865,5483.668783,21673.51657,28098.85238,24987.71512,36462.10925,38049.38382,23729.6098,16461.7976,25162.87747,25001.42535,12523.27161,737.8177303,0,13280.71417,11714.14263,23036.43832,15878.76726
